clustername	focusname	focusgroup	domain	subcellular_location	complex	focussubclass	talistnumber	representative	samesetproteins	pname	msexperiment_id	quantanalrun	msruns	mssamples	msfractions	proteinscore	msrank	mw	totalpsm	qupm	qusm	qusmsfiltered	qusmscancelled	means2i	link2fcpage	sumionarea_protein_126	sumionarea_protein_127L	sumionarea_protein_127H	sumionarea_protein_128L	sumionarea_protein_128H	sumionarea_protein_129L	sumionarea_protein_129H	sumionarea_protein_130L	sumionarea_protein_130H	sumionarea_protein_131L	ref_BC_pname	rel_fc_protein_126	rel_fc_protein_127L	rel_fc_protein_127H	rel_fc_protein_128L	rel_fc_protein_128H	rel_fc_protein_129L	rel_fc_protein_129H	rel_fc_protein_130L	rel_fc_protein_130H	rel_fc_protein_131L	ic50	ic50confidence	inhibitn	hill	ic50final	qcval	link2curve	log2_rel_fc_protein_126	log2_rel_fc_protein_127L	log2_rel_fc_protein_127H	log2_rel_fc_protein_128L	log2_rel_fc_protein_128H	log2_rel_fc_protein_129L	log2_rel_fc_protein_129H	log2_rel_fc_protein_130L	log2_rel_fc_protein_130H	log2_rel_fc_protein_131L	deltaconf_126	deltaconf_127L	deltaconf_127H	deltaconf_128L	deltaconf_128H	deltaconf_129L	deltaconf_129H	deltaconf_130L	deltaconf_130H	deltaconf_131L	fractionabundance_126	fractionabundance_127L	fractionabundance_127H	fractionabundance_128L	fractionabundance_128H	fractionabundance_129L	fractionabundance_129H	fractionabundance_130L	fractionabundance_130H	fractionabundance_131L	ms1seqs	ms1intensity	ms1maxminusmin	
AP2B1	n/d	n/d	Alpha_adaptinC2	n/d	n/d	n/d	0	IPI00784366.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	440	1	105692	10	8	8	2	1	0.843875	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=27169&representative=IPI00784366.1	115511515.829	143608027.355	169611202.478	152501142.874	108422001.529	123818840.748	5205946.203	7032248.959	4953728.703	4892622.892	P0140703A	1.0	1.307201	1.606142	1.472131	1.051627	1.243863	0.033851	0.062933	0.040592	0.045584	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.386480992249	0.683599448048	0.5579060577	0.0726230880215	0.314827594709	-4.88465773637	-3.99003947232	-4.62266076526	-4.455328663	0.0	0.31	0.289	0.211	0.115	0.111	0.047	0.093	0.096	0.098	13.8244880309	17.1870955122	20.2991712275	18.2514289526	12.9760106745	14.8187136983	0.623050788109	0.841623805785	0.592865245266	0.585552064872	7	6.9373	0.2948	
COPB1	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00295851.4	 	P0140703A	46381	QV1_46381	R1	s01	F1	633	1	107142	15	11	11	4	1	0.829545454545	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=33820&representative=IPI00295851.4	222475214.748	239051255.421	293420884.596	277426735.648	197750119.53	215966204.656	7262718.677	9054714.917	8728007.965	7907030.634	P0140703A	1.0	1.068976	1.322353	1.250124	0.885357	0.964639	0.021418	0.032216	0.020667	0.015547	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.096229462909	0.403107353373	0.322071203137	-0.175668788532	-0.0519389559785	-5.5450324214	-4.95607881238	-5.59652720591	-6.00721996972	0.0	0.112	0.186	0.098	0.082	0.125	0.04	0.036	0.032	0.023	15.041836632	16.1625641525	19.8385650082	18.7571799388	13.3701410078	14.6017540522	0.491041790732	0.612200971173	0.590111892153	0.534604554378	10	6.9938	0.1709	
NAMPT	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00018873.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	229	1	55521	6	6	6	0	1	0.790666666667	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1153330&representative=IPI00018873.1	74802205.03	81021798.524	89880986.875	87955391.949	76372527.157	88390671.04	22051877.202	23825527.045	24049246.579	24954024.51	P0140703A	1.0	1.069484	1.12224	1.090784	0.944655	1.100273	0.329588	0.35285	0.36807	0.379299	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.096914899246	0.166381240816	0.125365443567	-0.0821405599099	0.137861530005	-1.60126437863	-1.5028730849	-1.44194792901	-1.39859252683	0.0	0.063	0.309	0.287	0.227	0.28	0.205	0.257	0.267	0.312	12.607731073	13.6560285413	15.1492233503	14.8246689743	12.8724050765	14.8980342142	3.71679066555	4.0157350647	4.05344245206	4.20594058805	5	6.7785	0.0875	
IDH2	IDH2	OXIDOREDUCTASE	n/d	n/d	n/d	C1 alcohol dehydrogenase	0	IPI00011107.2	 	P0140703A	46381	QV1_46381	R1	s01	F1	375	1	50909	7	7	7	0	1	0.889714285714	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=20561&representative=IPI00011107.2	169752305.483	162942494.638	217351386.052	163924410.278	198589696.861	167501881.149	6369941.949	8597039.567	6829461.211	5721307.374	P0140703A	1.0	0.935063	1.16167	0.858755	1.105371	0.884067	0.039065	0.048655	0.036343	0.031035	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0968645248329	0.216200295094	-0.21968150101	0.144530668284	-0.177772384881	-4.67797957558	-4.36126811952	-4.78217867536	-5.00996004386	0.0	0.094	0.097	0.093	0.062	0.122	0.056	0.07	0.047	0.044	15.3264158837	14.711578914	19.6239911208	14.8002330706	17.9300556517	15.1232319614	0.575122553934	0.776200378532	0.616611141061	0.516559324264	6	6.466	0.0773	
PODXL	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00604773.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	265	1	58635	7	7	7	0	1	0.856285714286	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1157792&representative=IPI00604773.1	90385339.514	99875302.442	119893346.383	109866671.513	128006191.34	150581424.32	82357688.013	81389022.766	103547017.59	108868374.565	P0140703A	1.0	1.091791	1.334735	1.23684	1.401374	1.673971	0.880463	0.864161	0.99277	1.10069	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.126696709626	0.416553335819	0.306658882581	0.486842034954	0.743274534747	-0.183665716428	-0.210627972009	-0.0104685748111	0.138408203292	0.0	0.083	0.24	0.209	0.253	0.305	0.247	0.259	0.288	0.272	8.40973489097	9.29271074501	11.155252209	10.222338996	11.9100966967	14.0105670327	7.66281706908	7.57268942262	9.6343386147	10.1294543233	6	7.3571	0.2749	
HNRNPD	n/d	n/d	RRM	n/d	n/d	n/d	0	IPI00028888.1	IPI00903278.1	P0140703A	46381	QV1_46381	R1	s01	F1	305	1	36272	8	4	5	3	1	0.8962	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1160564&representative=IPI00028888.1	54361177.912	52983082.586	63268177.942	48389365.403	70126436.704	49954278.533	75464162.095	75004201.998	61701495.242	52194056.57	P0140703A	1.0	0.961148	1.154789	0.90859	1.261987	0.921071	1.312136	1.319428	1.090932	0.934951	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0571694969517	0.207629270289	-0.1382986678	0.335697048885	-0.118615725324	0.391917259862	0.39991262624	0.125561178362	-0.0970373383464	0.0	0.126	0.158	0.18	0.31	0.155	0.417	0.537	0.211	0.167	9.00845124942	8.78008047016	10.4844729	8.01883358615	11.620987819	8.2781628388	12.5055278679	12.4293056765	10.2248504034	8.64932718863	4	6.2371	0.4524	
CD47	n/d	n/d	V-set_CD47, CD47	transmembrane	n/d	n/d	0	IPI00413696.5	 	P0140703A	46381	QV1_46381	R1	s01	F1	338	1	33192	10	8	9	1	1	0.906666666667	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1168659&representative=IPI00413696.5	219990064.003	254218500.852	226158710.612	234606182.746	203916078.957	212455264.289	126937040.954	127430298.453	128899685.367	116844548.486	P0140703A	1.0	0.998872	1.049568	1.020559	0.917529	0.969584	0.533604	0.541217	0.543372	0.492161	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.00162827852796	0.0697956397932	0.02935958908	-0.124174337482	-0.0445622031218	-0.9061586136	-0.885720938813	-0.879987869596	-1.02279775512	0.0	0.066	0.094	0.071	0.102	0.069	0.166	0.189	0.199	0.184	11.8820009484	13.7307313488	12.215179018	12.6714399512	11.0138203493	11.4750348531	6.85606437652	6.88270597099	6.9620698131	6.31095337063	7	8.3119	0.8586	
SHMT2	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00789370.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	616	1	55974	14	11	11	3	1	0.816636363636	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1152812&representative=IPI00789370.1	85058650.578	103548320.541	126123131.525	100480280.266	122433819.086	178277385.299	381932199.208	364909166.71	309084235.818	231212193.467	P0140703A	1.0	1.189159	1.342143	1.086616	1.323736	1.008326	4.44444	4.345864	3.483528	2.715404	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.249941627763	0.424538393148	0.119842195404	0.404615426172	0.0119621493004	2.15200165075	2.11964302735	1.80054915947	1.44116685933	0.0	0.129	0.149	0.194	0.357	0.333	1.94	2.012	1.616	1.266	4.2464367917	5.16950827548	6.29652483731	5.01634056104	6.11234095982	8.90025462334	19.0674426602	18.2175910459	15.4306077253	11.5429525199	10	7.2545	0.2044	
ITGA6	n/d	n/d	Int_alpha	transmembrane	n/d	n/d	0	IPI00010697.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	408	1	124015	12	8	8	4	1	0.820875	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=8220&representative=IPI00010697.1	124235230.498	132856210.26	128456466.29	141965567.594	122966341.322	135836347.76	28178440.967	27079108.963	23856700.917	17561492.523	P0140703A	1.0	1.038051	1.015186	1.092612	0.901761	0.961682	0.185434	0.204559	0.140115	0.12915	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0538773258149	0.0217440788328	0.127781173147	-0.149182978262	-0.0563681789239	-2.43102230327	-2.28941108189	-2.83531668325	-2.95288045143	0.0	0.119	0.056	0.219	0.156	0.188	0.095	0.087	0.066	0.046	14.0698039812	15.0461413284	14.5478645113	16.0777880809	13.9261006057	15.3836458374	3.19124566608	3.0667448643	2.70180289596	1.98886222874	7	6.7354	0.4688	
GGH	gamma-glutamyl hydrolase	PROTEASE	n/d	n/d	n/d	Cysteine	0	IPI00023728.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	234	1	35964	7	5	6	1	1	0.850333333333	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1162741&representative=IPI00023728.1	8407524.942	8881343.786	10791020.614	7630404.246	11901378.702	9939817.16	38326226.901	45680266.515	144092176.791	147793528.906	P0140703A	1.0	1.065551	1.290454	0.907057	1.27428	1.164774	3.076984	3.697341	11.526289	10.51651	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0915996458529	0.367878715508	-0.140734881473	0.349682318589	0.220050057276	1.62151694183	1.88648810718	3.52685619304	3.3945841074	0.0	0.725	0.581	0.979	0.91	0.827	2.138	3.165	9.725	7.33	1.93970408702	2.04901905838	2.48960150966	1.76041420082	2.74577275342	2.29321995504	8.84226207747	10.5389160623	33.2435747925	34.0975155033	5	6.8528	1.2806	
XRCC5	n/d	n/d	VWA, Ku78	n/d	RAP1*, TRF2*	n/d	0	IPI00220834.8	 	P0140703A	46381	QV1_46381	R1	s01	F1	315	1	82705	11	8	9	2	1	0.800777777778	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=42453&representative=IPI00220834.8	168508769.297	174708617.568	199705977.867	175918711.268	50696104.924	52499947.312	16316813.587	16648556.688	24857972.066	22383958.89	P0140703A	1.0	1.040852	1.20819	1.061029	0.312087	0.340568	0.05583	0.051577	0.04832	0.048851	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0577649446742	0.272847350775	0.0854640884717	-1.67997983191	-1.55398521011	-4.16281563366	-4.27712832923	-4.37123573511	-4.35546809472	0.0	0.131	0.149	0.155	0.103	0.116	0.076	0.047	0.041	0.032	18.6765999354	19.3637575611	22.1343296785	19.4978777972	5.61888187718	5.81881000417	1.80846730325	1.84523591301	2.75512308006	2.48091685022	7	6.9168	0.4426	
UBA6	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00023647.4	 	P0140703A	46381	QV1_46381	R1	s01	F1	273	1	117970	7	6	6	1	1	0.776833333333	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1149109&representative=IPI00023647.4	98531801.135	109251849.744	126707477.481	122269269.033	94654685.378	105340065.123	11003755.05	14819467.1	16752627.626	15835063.803	P0140703A	1.0	1.078596	1.270318	1.225118	0.914255	1.028518	0.09905	0.125069	0.113302	0.105411	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.109154588701	0.345189693529	0.292920712343	-0.129331483296	0.0405670425585	-3.33569921466	-2.99920385205	-3.14175476714	-3.24590266987	0.0	0.116	0.161	0.088	0.185	0.091	0.181	0.214	0.17	0.158	13.7774716172	15.2764309759	17.7172106322	17.096626311	13.2353435764	14.7294552689	1.53862936775	2.07217147154	2.34248079271	2.21417998645	5	6.4759	0.201	
RAB1A	n/d	n/d	RAB	n/d	n/d	n/d	0	IPI00005719.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	456	1	22678	10	5	6	4	1	0.840833333333	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1162378&representative=IPI00005719.1	47754963.891	40874780.364	65247078.494	44015098.411	85505039.787	60462081.769	217288813.244	241718571.271	340918841.327	292673637.435	P0140703A	1.0	0.853402	1.278842	0.899424	1.488979	1.088281	3.348457	3.718565	5.249088	4.541443	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.2287026033	0.354838031305	-0.152926713861	0.574323406835	0.122051116298	1.74349644146	1.89474599048	2.39206678427	2.18315077288	0.0	0.282	0.3	0.25	0.239	0.311	2.047	2.165	3.296	2.789	3.32449217251	2.84552382205	4.54221685158	3.06413905942	5.95248770642	4.2091062624	15.12669888	16.8273920168	23.7332818854	20.3746613435	4	7.2278	0.4985	
YIPF3	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00329688.2	 	P0140703A	46381	QV1_46381	R1	s01	F1	236	1	38248	7	4	5	2	1	0.7646	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1165206&representative=IPI00329688.2	23910023.554	27627602.291	30013139.237	24547758.171	36226498.922	26028415.582	198089230.863	216444377.562	241305848.176	196067305.254	P0140703A	1.0	1.155482	1.255253	1.026672	1.515118	1.088598	5.875457	6.274367	6.468347	5.117139	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.2084947858	0.327978172988	0.0379753446992	0.599430157649	0.122471290622	2.55470107057	2.6494699177	2.6933970755	2.35533742269	0.0	0.087	0.226	0.235	0.42	0.121	2.777	3.618	2.439	2.155	2.34352212927	2.70789768154	2.94171420667	2.40602918553	3.55071176311	2.55115465564	19.4155599658	21.2146252147	23.6514026782	19.2173825195	3	6.1768	2.1726	
PDIA6	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00299571.5	 	P0140703A	46381	QV1_46381	R1	s01	F1	466	1	53901	11	10	11	0	1	0.824818181818	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=12348&representative=IPI00299571.5	251721281.766	245926020.426	307912155.728	231051483.797	343611373.465	253577327.516	263008265.564	218927513.674	150469279.854	171520264.281	P0140703A	1.0	0.975954	1.18869	0.91622	1.291203	0.962489	0.941176	0.773595	0.539194	0.614712	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0351149445744	0.249372521833	-0.12623403936	0.368715835711	-0.05515804223	-0.087463562598	-0.370349624657	-0.891123652185	-0.702017446206	0.0	0.048	0.135	0.081	0.084	0.105	0.252	0.196	0.147	0.14	10.3260739119	10.0883415418	12.6311277939	9.47816045751	14.0955759262	10.4022123515	10.7890869243	8.98081271354	6.17252897469	7.0360794047	8	7.6838	0.407	
RPL3	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00550021.4	 	P0140703A	46381	QV1_46381	R1	s01	F1	368	1	46109	8	5	5	3	1	0.9166	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1159794&representative=IPI00550021.4	138605514.605	137040142.76	200860622.584	174412670.794	152358814.086	174534623.015	14311768.545	12471442.107	11701433.595	11598357.155	P0140703A	1.0	0.953993	1.414888	1.239696	1.084877	1.237532	0.056573	0.038628	0.023758	0.023599	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0679494145081	0.500687856421	0.309986384271	0.117531483638	0.307465830763	-4.14374251233	-4.69420920713	-5.39544279772	-5.40513046263	0.0	0.151	0.278	0.24	0.12	0.388	0.058	0.081	0.05	0.045	13.4843989043	13.3321098814	19.5409595845	16.9679397941	14.822404661	16.979804058	1.39233706997	1.21329876926	1.13838759444	1.12835968294	4	6.8194	0.651	
ACO2	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00790739.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	170	1	87820	5	5	5	0	1	0.841	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1151803&representative=IPI00790739.1	154377846.091	171638770.622	198154950.428	169473273.234	152162378.2	149175310.404	12793131.025	14271283.795	13697529.844	15787219.193	P0140703A	1.0	1.142179	1.351281	1.160176	1.110631	1.095388	0.097166	0.105458	0.097154	0.120264	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.19178876469	0.434327715487	0.21434368041	0.151379570196	0.131441980809	-3.36340461064	-3.24525955336	-3.36358279446	-3.05572324617	0.0	0.04	0.23	0.153	0.112	0.095	0.141	0.133	0.159	0.165	14.6812356815	16.322738705	18.8444106609	16.1168012708	14.470546084	14.1864778228	1.21661868227	1.35719007732	1.30262643887	1.50135457643	3	6.699	0.2102	
STEAP3	STEAP3	OXIDOREDUCTASE	n/d	transmembrane	n/d	C16	0	IPI00411628.7	 	P0140703A	46381	QV1_46381	R1	s01	F1	542	1	55652	11	9	10	1	2	0.8473	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1159825&representative=IPI00411628.7	232242376.542	269242235.911	317958036.55	347839185.159	322157733.311	351408831.895	10314415.082	13733130.708	10038162.791	9603042.61	P0140703A	1.0	1.040894	1.286928	1.400987	1.264501	1.331724	0.05236	0.065494	0.061326	0.056046	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0578231584926	0.363931341089	0.486443568815	0.338568177922	0.413295114624	-4.25539109249	-3.93249344445	-4.02735733579	-4.15724477814	0.0	0.105	0.24	0.313	0.232	0.345	0.064	0.074	0.101	0.065	12.3235764534	14.2869157995	16.8719431429	18.4575392985	17.0947934465	18.6469569884	0.547318214392	0.728726982322	0.532659321045	0.509570352972	8	7.5034	0.6394	
TKT	n/d	n/d	Transketolase_N, Transketolase_C, Transketo_C_like, Transket_pyr, TRANSKETOLASE_2, TRANSKETOLASE_1	n/d	n/d	n/d	0	IPI00643920.3	 	P0140703A	46381	QV1_46381	R1	s01	F1	348	1	68742	9	9	9	0	1	0.760666666667	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1154576&representative=IPI00643920.3	77164625.555	102550356.003	111741607.571	94821633.108	105739288.272	96565691.133	355057284.881	346063104.637	221837093.518	192135447.153	P0140703A	1.0	1.210736	1.443662	1.151192	1.409153	1.241878	4.42923	4.307222	2.796625	2.429194	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.275884320844	0.529733008151	0.203128471478	0.494828262008	0.312523452592	2.14705591509	2.10675768393	1.48368681552	1.28047771091	0.0	0.318	0.294	0.273	0.309	0.238	1.704	1.739	0.837	0.814	4.52930132161	6.01935744048	6.55885267647	5.56570766805	6.20653692896	5.66807794796	20.8406561698	20.3127283508	13.021083607	11.2776978889	8	7.06	0.1326	
NME1-NME2	n/d	n/d	NDK	n/d	n/d	n/d	0	IPI00604590.3	 	P0140703A	46381	QV1_46381	R1	s01	F1	251	1	32642	7	6	7	0	1	0.831285714286	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1158992&representative=IPI00604590.3	114211232.137	108079843.092	140275939.249	114578113.789	148012160.781	120821056.223	116882045.998	124094124.618	192393416.762	187185689.126	P0140703A	1.0	0.940172	1.229771	0.995209	1.296367	1.067043	0.971668	1.037671	1.6344	1.580842	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0890033797489	0.298389691237	-0.00692856259745	0.374474201345	0.0936183154658	-0.0414646376123	0.0533491008198	0.708761109184	0.660693182239	0.0	0.078	0.144	0.117	0.444	0.292	0.197	0.223	0.222	0.262	8.35773304931	7.90905114736	10.2650924217	8.38458066185	10.8312125236	8.84142580159	8.55317748027	9.08094192785	14.0789376636	13.6978473228	5	7.2796	0.4371	
GFPT1	glutamine-fructose-6-phosphate transaminase 1	PROTEASE	n/d	n/d	n/d	Cysteine	0	IPI00217952.6	 	P0140703A	46381	QV1_46381	R1	s01	F1	259	1	78806	7	4	5	2	1	0.9326	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=20947&representative=IPI00217952.6	63543488.143	73320965.027	86565978.64	87764193.544	69443841.08	80577341.573	12076438.034	13599558.764	8723335.506	10259424.903	P0140703A	1.0	1.113755	1.244536	1.334075	1.045044	1.213024	0.124804	0.12298	0.101672	0.081557	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.155431908478	0.315607962959	0.415839775283	0.0635636860817	0.278608094843	-3.0022639212	-3.02350438296	-3.29800567256	-3.61604748167	0.0	0.135	0.113	0.184	0.157	0.282	0.128	0.141	0.14	0.12	12.5611154449	14.4939022574	17.1121429288	17.3490030096	13.7274822368	15.9283243543	2.38723961717	2.68832625697	1.72440682055	2.02805707353	3	6.1824	1.0429	
INF2	n/d	n/d	WH2, Forminhomology2domain(FH2domain), FH2, Drf_GBD, Drf_FH3	n/d	n/d	n/d	0	IPI00878985.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	157	1	135624	5	5	5	0	1	0.8886	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1150023&representative=IPI00878985.1	28950413.702	29901710.321	34784509.789	30620241.355	23223319.062	23933011.144	3340406.224	6482058.53	4141892.871	5058519.344	P0140703A	1.0	1.098614	1.286598	1.133368	0.882832	0.895829	0.126434	0.260983	0.15558	0.202275	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.135684581824	0.363561351148	0.180616374462	-0.179789170974	-0.158704724654	-2.98354361685	-1.9379722598	-2.68427148286	-2.30561007259	0.0	0.184	0.249	0.157	0.134	0.414	0.167	0.3	0.217	0.24	15.2021682792	15.7017041903	18.2657138087	16.0790124321	12.1948103408	12.5674771554	1.75408262075	3.40379745807	2.17495173187	2.6562819828	4	5.9863	1.7035	
RAB1B	n/d	n/d	RAB	n/d	n/d	n/d	0	IPI00008964.3	 	P0140703A	46381	QV1_46381	R1	s01	F1	316	1	22171	6	4	5	1	1	0.8702	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=85388&representative=IPI00008964.3	41001303.131	36197690.206	45080041.32	37315758.843	49143901.602	39487521.704	59900143.263	63072209.943	81224516.118	67827628.468	P0140703A	1.0	0.879963	1.092944	0.917611	1.194517	0.946151	1.40363	1.512527	1.907673	1.591888	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.184485231181	0.128219482444	-0.124045408906	0.256427385934	-0.0798576475101	0.489162688125	0.596960896052	0.931813895815	0.670738836178	0.0	0.075	0.386	0.235	0.17	0.058	0.281	0.417	0.346	0.368	7.88106618223	6.95773964174	8.66506091295	7.17264922391	9.44619588653	7.59009465936	11.5137070613	12.1234259124	15.6125717541	13.0374887655	3	6.2752	1.7212	
COPA	n/d	n/d	WD40	n/d	n/d	n/d	0	IPI00646493.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	810	1	139324	20	13	13	7	1	0.890307692308	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1148551&representative=IPI00646493.1	233104738.993	264099719.188	343202052.606	296426727.524	248072254.004	266452238.147	29613355.979	32615085.439	38944242.657	37554200.69	P0140703A	1.0	1.13828	1.484916	1.287845	1.071978	1.146118	0.106236	0.118133	0.108547	0.102203	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.186855482885	0.570381321726	0.364958966754	0.100275297944	0.196755586199	-3.23465536245	-3.08151606253	-3.2036082413	-3.29049055006	0.0	0.154	0.159	0.155	0.12	0.197	0.097	0.104	0.114	0.09	13.0219955532	14.7534768436	19.1723927286	16.5593695964	13.8581300512	14.8848962714	1.65429922849	1.82198568501	2.17555317362	2.09790086851	12	6.8069	0.1852	
CALU	n/d	n/d	EFh	n/d	n/d	n/d	0	IPI00789155.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	654	1	38051	18	13	15	3	1	0.8282	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1159104&representative=IPI00789155.1	117337177.951	124065371.995	148695930.037	115110242.741	178457222.676	113285054.399	577713323.306	629426276.667	611312593.104	586379510.22	P0140703A	1.0	1.134965	1.370876	1.053047	1.641214	1.027245	5.158822	5.620664	5.449614	5.19611	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.182647808437	0.455098080763	0.0745698287223	0.714763365975	0.0387803083661	2.3670416686	2.49074057403	2.4461540464	2.37743197251	0.0	0.179	0.323	0.167	0.564	0.276	4.669	4.852	5.613	5.501	3.66474520078	3.87488419733	4.64416057633	3.59519222306	5.57368313919	3.53818684477	18.0434894207	19.6586194328	19.0928819908	18.3141569743	12	7.6104	0.2125	
CNNM4	n/d	n/d	cNMP, DUF21, CNMP_BINDING_3, CBS	transmembrane	n/d	n/d	0	IPI00418426.5	 	P0140703A	46381	QV1_46381	R1	s01	F1	561	1	86706	12	9	9	3	1	0.895666666667	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=4489&representative=IPI00418426.5	192636316.028	204135528.228	214694635.534	214338258.703	159242567.21	172927932.764	5274346.726	8398409.907	13830273.956	12748168.632	P0140703A	1.0	1.068023	1.136203	1.117647	0.81874	0.89966	0.013577	0.029294	0.030903	0.026829	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0949427159661	0.184220617351	0.160464596262	-0.28852271416	-0.152548214545	-6.20269145565	-5.09325098781	-5.01610929096	-5.22006290789	0.0	0.135	0.201	0.106	0.116	0.099	0.025	0.052	0.063	0.062	16.0767873224	17.0364733916	17.9177014278	17.8879594008	13.2898559238	14.4319910932	0.440179465258	0.70090340547	1.1542287435	1.06391982609	8	7.0483	0.1821	
